Volatility 3 Framework 2.0.0

Offset	Name	Size
0x11e50bdd0	\Windows\System32\LogFiles\Scm\e3163c33-301d-4730-a266-5518c5ed3967	216
0x11e50bf20	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx	216
0x11e50c9f0	\Windows\System32\LogFiles\Scm\eaca24ff-236c-401d-a1e7-b3d5267b8a50	216
0x11e50cd60	\Windows\System32\Tasks\Microsoft\Windows\Media Center\ehDRMInit	216
0x11e50d070	\Windows\System32\Tasks\Microsoft\Windows\RAC\RacTask	216
0x11e50e3d0	\Windows\System32\winevt\Logs\Microsoft-Windows-OfflineFiles%4Operational.evtx	216
0x11e510140	\Windows\System32\wbem\wmiutils.dll	216
0x11e515f20	\Windows\System32\winevt\Logs\Microsoft-Windows-BranchCacheSMB%4Operational.evtx	216
0x11e5181a0	\Windows\Prefetch\WMPNETWK.EXE-D9F2A96F.pf	216
0x11e518f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\CiAD0002.000	216
0x11e528f20	\Windows\ehome\ehres.dll	216
0x11e52e5f0	\Windows\System32\cryptext.dll	216
0x11e52edd0	\Windows\System32\umpo.dll	216
0x11e5346d0	\Windows\System32\sscore.dll	216
0x11e535c80	\$Directory	216
0x11e536a70	\$Directory	216
0x11e536bd0	\Windows\explorer.exe	216
0x11e537890	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3	216
0x11e538870	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	216
0x11e53a3b0	\Windows\System32\wdiasqmmodule.dll	216
0x11e53a9d0	\Windows\System32\LogFiles\Scm\fa2bc0a6-8d4b-458a-85c8-2b8c72487513	216
0x11e53b5f0	\$Directory	216
0x11e53b740	\Windows\System32\Tasks\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem	216
0x11e53bbb0	\Windows\System32\en-US\microsoft-windows-kernel-power-events.dll.mui	216
0x11e53c690	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0x11e53ca00	\Windows\System32\LogFiles\Scm\fdd56c73-f0d5-41b6-b767-6effd7966428	216
0x11e53e070	\Windows\System32\vsstrace.dll	216
0x11e53e280	\keysvc	216
0x11e53e520	\keysvc	216
0x11e53f070	\keysvc	216
0x11e53f5c0	\Windows\System32\vssapi.dll	216
0x11e540c70	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx	216
0x11e5429f0	\Windows\System32\wfapigp.dll	216
0x11e542b40	\Windows\System32\webservices.dll	216
0x11e542e00	\Windows\System32	216
0x11e543f20	\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0	216
0x11e5443a0	\Windows\System32\iscsicpl.exe	216
0x11e546ad0	\Windows\System32\es.dll	216
0x11e547a10	\$PrepareToShrinkFileSize	216
0x11e552300	\Windows\System32\pcasvc.dll	216
0x11e553310	\Windows\System32\winhttp.dll	216
0x11e553850	\Windows\System32\WSDApi.dll	216
0x11e553b80	\Windows\System32\FDResPub.dll	216
0x11e5552b0	\Windows\System32\kdcom.dll	216
0x11e557b90	\Windows\System32\fundisc.dll	216
0x11e55a270	\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx	216
0x11e55a3c0	\Program Files\Windows Media Player\wmpnetwk.exe	216
0x11e55a7d0	\Windows\System32\webio.dll	216
0x11e55c360	\Windows\System32\ncsi.dll	216
0x11e55cd80	\Windows\System32\nlasvc.dll	216
0x11e55d2e0	\Windows\System32\PeerDistSh.dll	216
0x11e55f2e0	\Windows\System32\ssdpapi.dll	216
0x11e55f8e0	\Windows\System32\mscms.dll	216
0x11e567dd0	\Windows\System32\sstpsvc.dll	216
0x11e56c070	\Windows\System32\wbem\WmiDcPrv.dll	216
0x11e56c2e0	\Windows\System32\devmgmt.msc	216
0x11e56d550	\Windows\System32\apds.dll	216
0x11e56d6a0	\Windows\Fonts\desktop.ini	216
0x11e56f070	\Endpoint	216
0x11e56f2f0	\Endpoint	216
0x11e571900	\Windows\System32\main.cpl	216
0x11e571bb0	\Windows\SysWOW64\slc.dll	216
0x11e571d00	\Windows\System32\wmp.dll	216
0x11e573c30	\Endpoint	216
0x11e573f20	\Windows\System32\taskhost.exe	216
0x11e575700	\Windows\System32\winrnr.dll	216
0x11e579070	\Windows\SysWOW64\netutils.dll	216
0x11e5791c0	\Windows\SysWOW64\srvcli.dll	216
0x11e57d210	\Windows\System32\provsvc.dll	216
0x11e6017f0	\Windows\System32\csrsrv.dll	216
0x11e601a00	\Windows\System32\csrss.exe	216
0x11e6024d0	\Windows\System32\basesrv.dll	216
0x11e602e00	\Windows\System32\winsrv.dll	216
0x11e6036e0	\Windows\System32	216
0x11e603c00	\Windows\System32\profapi.dll	216
0x11e60d760	\Windows\System32\locale.nls	216
0x11e60e070	\Windows\System32\drivers\dxg.sys	216
0x11e60e2e0	\Windows\System32\FNTCACHE.DAT	216
0x11e60f6d0	\Windows\rescache\rc0002\ResCache.hit	216
0x11e60fdf0	\$Directory	216
0x11e60ff20	\Windows\rescache\rc0002\ResCache.dir	216
0x11e610900	\Windows\rescache\rc0002\Segment0.cmf	216
0x11e610d20	\Windows\System32	216
0x11e613dd0	\Windows\Fonts\gulim.ttc	216
0x11e613f20	\Windows\Fonts\batang.ttc	216
0x11e61f070	\Windows\System32\wininit.exe	216
0x11e61f910	\$Directory	216
0x11e623160	\Windows\System32\winlogon.exe	216
0x11e62a070	\Windows\System32\wship6.dll	216
0x11e62af20	\Windows\Fonts\malgun.ttf	216
0x11e62b070	\$Directory	216
0x11e62d680	\Windows\Fonts\meiryob.ttc	216
0x11e62d9a0	\Windows\Fonts\malgunbd.ttf	216
0x11e62df20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\heavy_ad_intervention_opt_out.db	216
0x11e62e070	\Windows\System32\TSChannel.dll	216
0x11e62ebf0	\Windows\Fonts\meiryo.ttc	216
0x11e62f560	\Windows\Fonts\msjhbd.ttf	216
0x11e62f6b0	\Windows\Fonts\msyhbd.ttf	216
0x11e62f940	\Windows\System32\en-US\netevent.dll.mui	216
0x11e62fa90	\Windows\Fonts\msjh.ttf	216
0x11e62ff20	\Windows\System32\lsasrv.dll	216
0x11e630360	\Windows\Fonts\mingliu.ttc	216
0x11e6309e0	\Windows\Fonts\msgothic.ttc	216
0x11e630dc0	\Windows\Fonts\msyh.ttf	216
0x11e631b70	\Windows\Fonts\mingliub.ttc	216
0x11e631f20	\Windows\Fonts\segoeui.ttf	216
0x11e632dc0	\Windows\Fonts\msmincho.ttc	216
0x11e633430	\Windows\System32\RpcEpMap.dll	216
0x11e633bf0	\Windows\System32	216
0x11e634bf0	\Windows\System32\sspisrv.dll	216
0x11e6358e0	\Windows\Fonts\simsun.ttc	216
0x11e635cc0	\Windows\Fonts\segoeuib.ttf	216
0x11e637070	\Windows\System32\wevtapi.dll	216
0x11e637850	\Windows\System32\cryptdll.dll	216
0x11e6379a0	\Windows\Fonts\simsunb.ttf	216
0x11e637d50	\Windows\Fonts\tahoma.ttf	216
0x11e638e80	\Windows\win.ini	216
0x11e63a070	\Windows\System32\samsrv.dll	216
0x11e63a380	\Windows\System32\qmgr.dll	216
0x11e63bbf0	\Windows\Fonts\micross.ttf	216
0x11e644470	\Windows\Fonts\marlett.ttf	216
0x11e646f20	\Windows\System32\winsta.dll	216
0x11e6488a0	\Windows\Cursors\aero_arrow.cur	216
0x11e648a80	\Windows\Cursors\aero_up.cur	216
0x11e649dc0	\Windows\Cursors\aero_busy.ani	216
0x11e64a680	\Windows\Cursors\aero_nwse.cur	216
0x11e64c100	\$Directory	216
0x11e64dc90	\Windows\Cursors\aero_unavail.cur	216
0x11e64e260	\Windows\Cursors\aero_helpsel.cur	216
0x11e64edc0	\Windows\Cursors\aero_working.ani	216
0x11e650a50	\Windows\Globalization\Sorting\SortDefault.nls	216
0x11e650dd0	\InitShutdown	216
0x11e650f20	\InitShutdown	216
0x11e651970	\$Directory	216
0x11e651d50	\Windows\System32\services.exe	216
0x11e652400	\Windows\winsxs\Manifests\amd64_microsoft.windows.isolationautomation_6595b64144ccf1df_1.0.0.0_none_ee2620cf57bc84de.manifest	216
0x11e653c90	\Windows\System32	216
0x11e655a30	\$Directory	216
0x11e656650	\Windows\System32\cryptbase.dll	216
0x11e656970	\Users\Phil\AppData\Roaming\Microsoft\Protect\S-1-5-21-1975548677-1442969259-1590308460-1001\0de4a8ff-28c2-45d1-bd78-79bfa5709499	216
0x11e657760	\Windows\System32\scext.dll	216
0x11e657b20	\Windows\System32\sspicli.dll	216
0x11e657f20	\Windows\winsxs\Manifests\amd64_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_556753b6a456f932.manifest	216
0x11e658470	\Windows\winsxs\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_ba5641d1849f93bc.manifest	216
0x11e659660	\Windows\debug\PASSWD.LOG	216
0x11e6599c0	\Windows\System32\apphelp.dll	216
0x11e65bad0	\Windows\System32\lsm.exe	216
0x11e65d300	\Windows\System32\lsass.exe	216
0x11e65df20	\Windows\winsxs\Manifests\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a.manifest	216
0x11e660800	\Windows\System32\scesrv.dll	216
0x11e6618d0	\Windows\System32\mswsock.dll	216
0x11e661a20	\Windows\System32\srvcli.dll	216
0x11e664190	\$Directory	216
0x11e664ac0	\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0x11e6cd3c0	\$Directory	216
0x11e6cd600	\Windows\System32\logoncli.dll	216
0x11e6cf070	\scerpc	216
0x11e6cf5e0	\Windows\SysWOW64\netapi32.dll	216
0x11e6cff20	\scerpc	216
0x11e6d1070	\ntsvcs	216
0x11e6d17b0	\Windows\System32\wbem\NCProv.dll	216
0x11e6d1c80	\ntsvcs	216
0x11e6d1dd0	\ntsvcs	216
0x11e6d1f20	\scerpc	216
0x11e6d3700	\Windows\System32\wmsgapi.dll	216
0x11e6d3910	\Windows\System32\sysntfy.dll	216
0x11e6d4070	\Windows\System32\Microsoft\Protect\S-1-5-18\User\f22e410f-f947-4e08-8f2a-8f65df603f8d	216
0x11e6d5420	\Windows\System32	216
0x11e6d5d70	\$Directory	216
0x11e6d6740	\$Directory	216
0x11e6d8830	\Windows\System32\scecli.dll	216
0x11e6da6b0	\protected_storage	216
0x11e6da800	\protected_storage	216
0x11e6dabf0	\protected_storage	216
0x11e6db660	\Windows\System32\credssp.dll	216
0x11e6dcf20	\lsass	216
0x11e6dd070	\Windows\System32\cryptsp.dll	216
0x11e6dd520	\Windows\System32\schannel.dll	216
0x11e6de5a0	\lsass	216
0x11e6dedd0	\Windows\System32\efslsaext.dll	216
0x11e6def20	\Windows\System32\bcryptprimitives.dll	216
0x11e6df580	\Windows\System32\pku2u.dll	216
0x11e6e0520	\Windows\System32\TSpkg.dll	216
0x11e6e0f20	\Windows\System32\rsaenh.dll	216
0x11e6e17a0	\Windows\System32\dnsapi.dll	216
0x11e6e1dc0	\Windows\System32\netlogon.dll	216
0x11e6e28f0	\Windows\System32\rsaenh.dll	216
0x11e6e3610	\$Directory	216
0x11e6e3760	\Windows\System32\drivers\tsusbhub.sys	216
0x11e6e5070	\Windows\System32\Tasks\Microsoft\Windows\Application Experience\AitAgent	216
0x11e6e6700	\Windows\System32\authz.dll	216
0x11e6e6850	\Windows\System32\cngaudit.dll	216
0x11e6e7900	\Windows\System32\bcrypt.dll	216
0x11e6e7f20	\Windows\System32\ncrypt.dll	216
0x11e6ea280	\Windows\Fonts\modern.fon	216
0x11e6ef700	\Windows\SysWOW64\msimg32.dll	216
0x11e6f0620	\Windows\Fonts\script.fon	216
0x11e6f0c00	\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\DecompressionFailureDetector	216
0x11e6f0f20	\Windows\Fonts\roman.fon	216
0x11e6f2260	\eventlog	216
0x11e6f2f20	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui	216
0x11e6f3260	\eventlog	216
0x11e6f3590	\eventlog	216
0x11e6f5760	\Windows\Fonts\StaticCache.dat	216
0x11e6f6430	\Windows\System32\Syncreg.dll	216
0x11e6f8a90	\Users\Phil\Links\Desktop.lnk	216
0x11e6fc260	\$Directory	216
0x11e6fcbf0	\$Directory	216
0x11e6fdbf0	\$Directory	216
0x11e6fe400	\Program Files\Windows NT\TableTextService\TableTextService.dll	216
0x11e6ff760	\$Directory	216
0x11e700dc0	\$Directory	216
0x11e701070	\$Directory	216
0x11e701a90	\$Directory	216
0x11e703430	\$Directory	216
0x11e703dc0	\$Directory	216
0x11e706430	\$Directory	216
0x11e706dd0	\$Directory	216
0x11e706f20	\Windows\System32\winnsi.dll	216
0x11e707c00	\Windows\Fonts\serife.fon	216
0x11e707f20	\Windows\Fonts\coure.fon	216
0x11e7084d0	\Windows\System32\msv1_0.dll	216
0x11e708950	\Windows\Fonts\smalle.fon	216
0x11e708aa0	\Windows\Fonts\smallf.fon	216
0x11e708dc0	\Windows\Fonts\sserife.fon	216
0x11e709bb0	\Windows\System32\ubpm.dll	216
0x11e715ae0	\$Directory	216
0x11e715c30	\Windows\System32\umpnpmgr.dll	216
0x11e717600	\Windows\System32	216
0x11e717a50	\Windows\System32\SPInf.dll	216
0x11e719810	\Windows\System32\svchost.exe	216
0x11e71a430	\Windows\System32\devrtl.dll	216
0x11e71d660	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM	216
0x11e71ddc0	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms	216
0x11e71e7f0	\Windows\SysWOW64\dbghelp.dll	216
0x11e71eb00	\Windows\SysWOW64\Wldap32.dll	216
0x11e71f340	\$Directory	216
0x11e720920	\plugplay	216
0x11e720f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\PKIMetadata\130\ct_config.pb	216
0x11e7250f0	\plugplay	216
0x11e726f20	\plugplay	216
0x11e727290	\Windows\System32\pcwum.dll	216
0x11e727bb0	\Users\Phil\AppData\Local\Google\Chrome\User Data\ClientSidePhishing\27.5\client_model.pb	216
0x11e727d00	\Windows\System32\gpapi.dll	216
0x11e728810	\Windows\System32\drivers\etc\hosts	216
0x11e72a640	\Windows\System32\umpo.dll	216
0x11e72ee20	\Windows\System32\drivers\luafv.sys	216
0x11e72f540	\$Directory	216
0x11e739b20	\Windows\System32\en-US\zipfldr.dll.mui	216
0x11e73c070	\$Directory	216
0x11e73e980	\$Directory	216
0x11e740650	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1	216
0x11e740820	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT	216
0x11e740970	\Windows\System32\rpcss.dll	216
0x11e741070	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2	216
0x11e741300	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf	216
0x11e741930	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms	216
0x11e743430	\Windows\SysWOW64\shell32.dll	216
0x11e746a60	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms	216
0x11e746d80	\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM	216
0x11e749c70	\Windows\System32\wshqos.dll	216
0x11e74a440	\Endpoint	216
0x11e74b4f0	\Endpoint	216
0x11e74c070	\Windows\System32\WSHTCPIP.DLL	216
0x11e74cf20	\Endpoint	216
0x11e74ddd0	\Endpoint	216
0x11e74df20	\Winsock2\CatalogChangeListener-270-0	216
0x11e7509f0	\Endpoint	216
0x11e751690	\Endpoint	216
0x11e751f20	\Endpoint	216
0x11e7530f0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1	216
0x11e753bf0	\Endpoint	216
0x11e754b40	\$Directory	216
0x11e7556f0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf	216
0x11e757070	\Endpoint	216
0x11e757f20	\Winsock2\CatalogChangeListener-154-0	216
0x11e7584e0	\Endpoint	216
0x11e7589a0	\epmapper	216
0x11e758c40	\epmapper	216
0x11e759070	\epmapper	216
0x11e759850	\Endpoint	216
0x11e75c070	\Windows\System32\version.dll	216
0x11e75d3f0	\Endpoint	216
0x11e75dec0	\Windows\System32\FirewallAPI.dll	216
0x11e75e330	\Endpoint	216
0x11e75ed60	\Windows\System32	216
0x11e762b10	\Windows\System32\LogFiles\Scm\ac668097-4d6b-4093-ac14-014c09dbf820	216
0x11e7636f0	\Windows\System32\wevtsvc.dll	216
0x11e763f20	\Windows\System32\rpcss.dll	216
0x11e7649d0	\Program Files\Google\Chrome\Application\97.0.4692.71\chrome.dll	216
0x11e771340	\LSM_API_service	216
0x11e772070	\LSM_API_service	216
0x11e772430	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\PropMap\CiPT0000.000	216
0x11e772bc0	\Windows\System32\Display.dll	216
0x11e772f20	\LSM_API_service	216
0x11e7744a0	\Windows\Prefetch\NOTEPAD.EXE-D8414F97.pf	216
0x11e778f20	\Windows\System32\fdPHost.dll	216
0x11e779490	\Windows\winsxs\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3.manifest	216
0x11e779830	\Windows\System32\LogonUI.exe	216
0x11e77bb30	\Windows\winsxs\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac.manifest	216
0x11e77bdd0	\Endpoint	216
0x11e77cc80	\Windows\Tasks\SA.DAT	216
0x11e77cdd0	\atsvc	216
0x11e77d070	\Program Files\Google\Chrome\Application\97.0.4692.71\97.0.4692.71.manifest	216
0x11e77e3d0	\Windows\WindowsShell.Manifest	216
0x11e77eb20	\Windows\System32\cryptui.dll	216
0x11e77ed70	\Windows\System32\authui.dll	216
0x11e77f490	\Program Files\Google\Chrome\Application\chrome.exe	216
0x11e77f5e0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll	216
0x11e780570	\Program Files\Google\Chrome\Application\97.0.4692.71\chrome.dll	216
0x11e7806c0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0x11e781db0	\Windows\System32\shacct.dll	216
0x11e785070	\Windows\System32\propsys.dll	216
0x11e7857a0	\Windows\System32\uxtheme.dll	216
0x11e7858f0	\Users\Phil\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0x11e7861e0	\Windows\System32\dui70.dll	216
0x11e786550	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll	216
0x11e787780	\Users\Phil\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0x11e787bf0	\Windows\System32\duser.dll	216
0x11e788940	\Windows\System32\SndVolSSO.dll	216
0x11e788e00	\Users\Phil\Documents\confidential.pdf	216
0x11e789700	\$Directory	216
0x11e78ac70	\Windows\System32\xmllite.dll	216
0x11e78b7f0	\Windows\System32\dwmapi.dll	216
0x11e78c070	\Windows\System32\MMDevAPI.dll	216
0x11e78c740	\Windows\System32\hid.dll	216
0x11e78cdd0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac	216
0x11e796840	\Windows\SysWOW64\imgutil.dll	216
0x11e796dd0	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Extension Scripts\LOG	216
0x11e796f20	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\MANIFEST-000001	216
0x11e798a60	\Windows\System32\imageres.dll	216
0x11e799650	\Windows\System32\winbrand.dll	216
0x11e799ec0	\Windows\System32\WindowsCodecs.dll	216
0x11e79a320	\Windows\System32\wtsapi32.dll	216
0x11e79b3b0	\Windows\Branding\Basebrd\basebrd.dll	216
0x11e79c4b0	\Windows\System32\SmartcardCredentialProvider.dll	216
0x11e79caa0	\Windows\System32\credui.dll	216
0x11e79ce50	\Windows\System32\msxml6.dll	216
0x11e79da30	\Windows\System32\Microsoft\Protect\S-1-5-19\2c2c3e40-acd9-46d3-a61e-7c713f31fdde	216
0x11e79e910	\Windows\System32\vaultcli.dll	216
0x11e79ef20	\Windows\System32\samcli.dll	216
0x11e79f350	\$Directory	216
0x11e79f740	\Windows\System32\BioCredProv.dll	216
0x11e79fa10	\Windows\System32\netapi32.dll	216
0x11e79fdd0	\Windows\System32\winbio.dll	216
0x11e7a0520	\Users\Phil\AppData\Local\Google\Chrome\User Data\BrowserMetrics\BrowserMetrics-61D63369-92C.pma	216
0x11e7a0d10	\Windows\System32\wkscli.dll	216
0x11e7a1ca0	\Windows\System32\certCredProvider.dll	216
0x11e7a2070	\Windows\System32\rasman.dll	216
0x11e7a22e0	\Windows\System32\rasapi32.dll	216
0x11e7a3070	\Windows\System32\rasplap.dll	216
0x11e7a47c0	\Windows\System32\rtutils.dll	216
0x11e7a9670	\Program Files\Common Files\Microsoft Shared\ink\tiptsf.dll	216
0x11e7ad650	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive1.dat	216
0x11e7afd10	\Windows\Fonts\StaticCache.dat	216
0x11e7b1070	\Windows\System32\en-US\KernelBase.dll.mui	216
0x11e7b1610	\Endpoint	216
0x11e7b1dd0	\Windows\IME\SPTIP.DLL	216
0x11e7b1f20	\Windows\ServiceProfiles\LocalService\AppData\Local\lastalive0.dat	216
0x11e7b23f0	\Endpoint	216
0x11e7bc2c0	\Windows\SysWOW64\wkscli.dll	216
0x11e7be070	\Endpoint	216
0x11e7beb00	\Endpoint	216
0x11e7bfda0	\$Directory	216
0x11e7c0be0	\Windows\System32	216
0x11e7c1070	\Windows\System32\winevt\Logs\System.evtx	216
0x11e7c3df0	\Windows\System32\audiosrv.dll	216
0x11e7c57e0	\Windows\System32\winevt\Logs\Application.evtx	216
0x11e7c7070	\Windows\System32	216
0x11e7c7b30	\Windows\System32\avrt.dll	216
0x11e7ca4c0	\Windows\setupact.log	216
0x11e7cb070	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\CURRENT	216
0x11e7cb300	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\LOG	216
0x11e7cce50	\Endpoint	216
0x11e7dba10	\Windows\System32\audiodg.exe	216
0x11e7dbe00	\Windows	216
0x11e7ddbf0	\espeakertopo	216
0x11e7dee90	\Windows\System32\en-US\audiodg.exe.mui	216
0x11e7dfdd0	\Windows\SysWOW64\dhcpcsvc.dll	216
0x11e7dff20	\Windows\System32\wscui.cpl	216
0x11e7e8a20	\Windows\System32\ntmarta.dll	216
0x11e7ee070	\Windows\System32\winmm.dll	216
0x11e7ee630	\Windows\System32\wdmaud.drv	216
0x11e7ef210	\Windows\inf\hdaudio.PNF	216
0x11e7ef890	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0x11e7eff20	\$Directory	216
0x11e7f04d0	\Windows\System32\msacm32.drv	216
0x11e7f0990	\$Directory	216
0x11e7f17a0	\Windows\System32\upnp.dll	216
0x11e7f1f20	\Windows\System32\AudioSes.dll	216
0x11e7f26e0	\Windows\System32\midimap.dll	216
0x11e7f2dd0	\Windows\System32\msacm32.dll	216
0x11e7f3070	\Windows\System32\cscsvc.dll	216
0x11e7f4ce0	\Windows\System32\en-US\tquery.dll.mui	216
0x11e7fb1c0	\Windows\System32\AUDIOKSE.dll	216
0x11e7fc070	\Windows\System32\AudioEng.dll	216
0x11e7fe460	\Windows\CSC	216
0x11e7ff890	\$MapAttributeValue	216
0x11e7ffa30	\Windows\System32\nlaapi.dll	216
0x11e7ffd40	\Windows\CSC\v2.0.6	216
0x11e800a30	\Windows\Prefetch\ReadyBoot\Trace2.fx	216
0x11e8102c0	\$MftMirr	216
0x11e8162c0	\$LogFile	216
0x11e81a2c0	\$Directory	216
0x11e898330	\$Directory	216
0x11e898630	\Windows\System32\ntdll.dll	216
0x11e898930	\Windows\SysWOW64\ntdll.dll	216
0x11e8aaab0	\Windows\System32\config\SOFTWARE.LOG2	216
0x11e8ab7e0	\$Mft	216
0x11e8c0b40	TxfLog	216
0x11e8c0d10	\Users\Phil\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOG	216
0x11e8c6770	\Windows\System32\Tasks\GoogleUpdateTaskMachineCore	216
0x11e8c68c0	\Windows\System32\input.dll	216
0x11e8c6bf0	\$Directory	216
0x11e8c7260	\$Mft	216
0x11e8c7be0	\$BitMap	216
0x11e8c9380	\Windows\System32\config\RegBack\SECURITY	216
0x11e8c94b0	\Windows\System32\config\SECURITY.LOG1	216
0x11e8c9840	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0x11e8ca050	\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf	216
0x11e8ca740	\$Directory	216
0x11e8caa90	\Users\Phil\AppData\Local\Google\Chrome\User Data\MEIPreload\1.0.7.1635461274\manifest.json	216
0x11e8caf20	\$Directory	216
0x11e8cf2f0	\Endpoint	216
0x11e8cfc10	\Windows\SysWOW64\ole32.dll	216
0x11e8cff20	\Windows\SysWOW64\msctf.dll	216
0x11e8d01d0	\Windows\Cursors\aero_ns.cur	216
0x11e8d04c0	\Windows\Cursors\aero_move.cur	216
0x11e8d0b40	\Windows\Cursors\aero_ew.cur	216
0x11e8d0f20	\Windows\Cursors\aero_nesw.cur	216
0x11e8d3180	\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001	216
0x11e8d32b0	\Windows\System32\config\SECURITY	216
